Code_commune;type_maison;type_appartement;type_autres
30270;667;76;2
17293;322;9;3
17294;121;1;1
30272;104;13;1
17295;440;8;5
30271;333;47;1
17290;152;1;
17291;2381;772;139
29278;1192;17;4
30278;1259;105;7
54201;144;9;
29277;1094;70;10
30277;287;15;2
54200;72;3;1
29276;787;12;6
29275;759;8;4
30279;423;19;
30274;1437;135;1
54205;1004;271;2
30273;687;63;15
54204;46;1;
30276;1506;404;12
54203;67;6;
29279;1410;68;5
30275;156;11;9
54202;145;5;
29270;645;14;
54209;25;1;
54208;148;11;
54207;52;4;
42251;237;17;3
54206;146;3;1
29274;2790;276;24
29273;1622;61;2
29272;1340;93;6
29271;464;8;3
42245;412;12;1
42246;498;162;
42247;200;14;1
42248;571;161;3
42241;171;35;
42242;722;91;1
42243;131;7;
30261;115;5;1
30260;497;27;1
42249;788;94;5
29289;133;;
30267;244;44;3
54212;175;9;
29288;252;1;
30266;581;105;2
54211;115;4;
29287;679;10;5
30269;1081;716;29
54210;86;8;
29286;123;2;1
30268;309;125;
30263;1528;824;10
54216;45;9;
30262;165;1;
54215;1822;1369;12
30265;127;14;
54214;281;16;
30264;98;3;
54213;139;19;1
29281;497;10;3
29280;1493;53;30
54219;25;1;
54218;27;2;
42240;433;53;3
54217;81;3;
29285;274;2;
29284;1818;23;6
29282;179;2;
91191;1710;2193;15
91198;582;62;1
91195;370;51;8
66168;1810;304;10
66169;78;8;1
66166;337;40;1
91122;2749;1550;23
66167;761;533;6
91129;1270;204;12
54182;156;26;1
54181;275;64;1
54180;35;;
54186;416;53;
54185;33;1;
78152;673;50;2
91121;259;3;
54184;1624;3003;40
54183;37;3;
54189;263;30;2
54188;458;37;
54187;53;4;
78158;902;6518;177
66160;657;78;2
66161;707;116;5
66164;3218;1561;19
66165;387;8;1
66162;305;7;1
17201;211;8;
66179;691;254;15
17202;331;5;1
91114;2152;2345;45
17203;335;14;2
66177;594;75;1
91111;1095;194;93
17204;165;17;
66178;1063;132;91
91112;65;;
91115;1045;583;12
17200;3080;612;8
54193;32;1;
54192;130;6;
54191;58;2;
78140;474;16;1
54190;57;2;
54197;920;93;1
54196;549;160;2
54195;75;1;3
54194;193;42;2
78143;512;62;2
78146;1323;4061;49
54199;175;21;1
54198;126;4;2
78147;174;18;
17209;130;1;1
66171;2805;4477;13
66172;1472;741;4
66170;68;12;
91109;460;29;6
17205;151;2;1
66175;1562;165;6
17206;184;1;1
66176;1356;148;5
17207;1038;38;2
66173;526;25;1
17208;389;2;1
66174;1247;207;10
66188;465;183;4
66189;1934;591;5
91145;34;1;1
91148;52;4;
78171;528;28;5
78172;3108;2838;170
66182;4188;939;19
66183;128;12;1
66180;4363;1349;16
66181;272;249;
66186;1147;142;1
66187;1014;257;33
66184;56;2;
66185;177;13;1
91135;822;133;6
91136;797;240;4
66199;84;1;
91137;147;1;
78160;1562;1156;17
78162;239;20;2
78164;338;32;
91131;193;4;
78163;153;;
91132;394;100;6
78165;1126;1864;11
91130;488;48;
78168;879;947;7
66190;1357;207;36
66193;231;19;1
66194;268;28;9
66191;49;4;
66192;157;19;
66197;43;2;
66198;297;48;1
66195;2886;791;13
66196;2051;266;3
78190;700;1064;12
78193;423;79;6
78192;494;52;3
91161;598;3037;33
78194;95;10;
78196;133;11;2
91156;691;147;3
91159;493;153;1
78185;185;3;
78188;182;2;
78189;677;60;2
91180;181;10;
91186;206;38;1
91184;156;;1
91179;1108;898;54
91175;589;127;2
91174;1645;7583;187
17395;279;28;1
17396;730;24;5
17397;1435;108;54
17398;97;;
17391;989;43;2
17393;937;27;
17394;408;2;4
54340;120;12;
17390;89;;
54344;100;6;
78311;2291;3430;86
54343;88;1;
78310;925;1101;16
54348;104;1;
78314;1298;262;3
54346;96;3;
78317;305;20;2
54345;127;18;
54349;79;1;
54351;671;107;5
54350;290;35;
54355;40;2;1
78300;158;13;
54354;22;2;
54353;356;57;1
78302;139;1;
54352;357;41;4
54359;107;1;
54358;108;2;
54357;1167;2981;276
54356;28;1;
78305;113;11;4
78307;490;14;1
17377;80;;
42333;266;15;
17378;231;1;
42334;538;97;2
17379;140;1;
42335;192;20;2
42336;272;11;1
17373;907;26;6
17374;134;1;4
42330;1523;2168;84
17375;605;31;34
42331;483;37;2
17376;762;15;3
42332;2010;178;6
17372;36;;
42337;149;;
54362;579;67;
42338;651;83;2
42339;142;5;
54360;142;5;
30355;384;52;
54366;737;143;28
30354;95;10;
54365;150;12;
54364;542;42;2
78335;1251;1303;244
30356;1063;307;10
54363;131;2;1
78334;683;28;2
30351;1552;922;9
78337;810;51;13
30350;1259;1461;27
54369;247;25;
30353;58;8;1
54368;92;1;
30352;872;81;5
54367;907;109;
17388;169;1;
42322;464;75;2
17389;280;6;1
42323;3102;987;6
42324;406;8;3
42325;155;8;
17384;139;;1
17385;7156;475;158
17386;202;3;1
42320;276;16;
17387;835;42;
42321;82;5;
17380;5217;1415;10
17381;131;;1
17382;258;6;5
17383;242;;2
42326;449;38;5
54373;227;43;
42327;273;62;1
54372;202;8;2
42328;386;20;1
54371;407;63;2
78320;307;14;3
42329;268;9;1
54370;100;2;
30344;1913;311;4
54377;66;7;
78322;1407;1614;379
30343;369;10;20
54376;156;7;1
78321;1921;469;16
30346;945;95;11
54375;446;48;1
78324;212;18;
30345;296;85;2
54374;188;14;15
30340;283;28;2
78325;273;9;
30342;589;34;
54379;50;1;
30341;1419;674;85
54378;217;22;
78327;1540;342;8
78329;388;3;1
30348;823;139;40
30347;527;52;10
30349;235;33;2
17355;252;7;3
42311;450;113;1
17356;175;1;3
42312;288;19;
17357;289;5;2
42313;295;6;
17358;189;5;13
42314;191;12;1
17351;1023;35;24
91326;602;2796;118
17353;1145;30;26
17354;295;2;2
42310;118;8;1
42319;288;14;3
54380;175;3;
17350;467;2;74
42315;162;2;1
42316;2128;2022;8
54383;428;41;
78350;963;2333;105
42317;73;2;
54382;2132;1425;11
42318;997;190;1
54381;37;2;
30333;1613;413;7
54388;36;1;
30332;119;21;1
54387;63;10;
78354;1744;538;7
30335;79;3;3
54386;51;1;
30334;2786;3062;115
54385;400;47;
78356;2456;1229;18
78358;1002;3541;46
30331;827;66;9
30330;483;77;3
54389;37;5;1
91319;246;23;3
91318;773;116;2
17359;559;8;1
30337;256;13;2
30336;710;37;15
30339;1443;398;11
30338;93;3;
17366;239;6;2
42300;302;12;
17367;99;;
42301;355;37;1
91312;1012;670;100
42302;2465;1051;2
17369;1509;830;6
42303;203;4;
17362;144;3;6
91315;2394;271;29
17363;223;15;
17364;201;4;1
17365;271;15;1
42308;278;87;4
54391;680;129;1
54390;55;;
17360;3248;99;10
17361;82;1;2
42304;2262;627;84
54395;2251;25728;478
42305;1495;1544;12
54394;97;8;
42306;255;42;1
54393;263;10;2
42307;330;20;
54392;118;13;
30322;225;12;2
54399;105;16;
78344;279;1;1
30321;1332;1275;7
54398;46;2;
78343;527;123;4
30324;421;30;3
54397;2078;1023;57
78346;606;74;2
30323;98;20;2
54396;108;3;
30320;97;21;1
78349;238;5;1
30329;243;24;1
30326;810;154;4
30325;909;362;2
30328;477;34;2
30327;51;3;1
17333;5680;2951;123
17334;141;2;
91345;981;2693;65
17335;189;;1
17336;1205;30;3
17330;612;7;75
17331;559;113;4
17332;236;4;
91347;2024;548;25
91340;2078;762;82
78372;581;2550;45
30311;988;370;41
30310;211;50;14
30313;304;34;1
30312;828;89;5
30319;299;33;1
30318;115;9;1
91339;1969;852;66
17337;6578;119;117
30315;865;104;12
17338;855;14;2
30314;118;6;1
17339;664;44;4
30317;776;128;6
30316;284;10;
17344;678;32;6
91333;1450;388;18
17345;171;1;2
17346;672;9;10
17347;3239;1432;48
91332;462;108;1
17340;754;20;2
17341;112;;1
91338;2160;726;48
17342;254;1;1
17343;81;;1
78362;1259;2141;55
78361;941;5994;245
91330;1981;467;4
78364;311;30;
30300;251;26;
78366;148;21;
30302;1001;59;1
78368;650;47;5
30301;192;5;
78367;1003;406;9
30308;446;51;1
30307;810;618;5
30309;165;12;1
17348;298;16;
30304;139;9;2
17349;1263;40;59
30303;461;35;3
30306;244;50;2
30305;1317;438;16
54300;1776;1196;26
54304;633;2408;92
54303;167;12;
54302;310;17;1
54301;58;2;
54308;62;9;
54307;72;;
54306;136;14;
54305;901;162;1
54309;149;13;1
54311;241;11;2
54310;3;;
54315;334;40;2
54314;1254;404;2
54313;92;2;
54312;184;27;3
54318;2175;382;5
54317;53;2;3
54316;109;5;
54322;1550;1412;20
54321;590;642;14
54320;134;10;
54326;96;4;
54325;45;3;1
54324;40;5;
54323;1038;2238;168
54329;1327;2797;57
54328;1971;652;89
54327;286;10;1
54333;103;5;
54332;517;236;
54331;150;21;
54330;169;13;
54337;60;3;
54336;365;50;5
54335;168;30;1
54334;236;3;3
54339;1905;1994;56
54338;417;25;
17311;900;75;34
17312;516;13;1
17313;219;2;4
91243;784;148;10
17314;480;7;1
91244;389;79;1
91249;1407;264;12
91247;188;2;
17310;599;23;5
91248;74;5;1
78276;302;13;5
91240;74;29;
78278;231;8;1
17319;62;;
17315;608;14;12
17316;208;;
17317;378;10;1
17318;1368;144;16
17322;250;4;3
17323;2803;33;67
91235;720;2890;115
17324;65;1;
91232;1079;669;6
17325;388;15;1
17320;192;1;4
17321;158;5;
78261;257;37;
78263;1074;27;3
78262;483;38;1
78265;883;101;137
78264;34;;
29300;701;26;6
78267;2325;627;41
78269;491;34;8
29302;1850;214;4
29301;167;1;
17326;151;3;
17327;175;1;1
17328;660;25;2
17329;212;5;1
78290;452;26;2
78291;836;128;5
78296;247;28;1
78297;1030;4005;80
78299;726;468;2
17300;5363;15560;411
17301;72;;
17302;329;2;1
17303;544;12;4
78281;243;39;
78283;134;2;
78285;234;18;
78289;453;20;2
17308;1134;69;6
17309;1121;53;3
17304;254;2;
17305;244;5;1
17306;3424;4465;127
17307;694;29;8
91286;371;3454;59
91284;448;19;1
91274;480;145;9
91275;874;336;11
91272;1537;1922;207
91273;332;20;
91292;231;20;
91293;339;52;2
91294;331;23;4
54461;28;;
54460;76;6;
54465;246;116;1
54464;37;2;
78431;1052;108;2
54463;86;10;
54462;893;330;3
54469;161;15;
54468;48;;
54467;68;1;1
54466;135;8;
78437;297;16;2
78439;46;6;
54472;317;65;35
54471;34;1;
54470;39;4;
54476;176;18;2
54475;73;;3
78420;883;439;2
54474;81;6;3
78423;1559;4414;211
54473;102;5;
54479;41;1;
54478;54;12;1
54477;81;1;
91421;1950;2010;17
91425;1835;1795;60
54483;2175;1423;7
54482;1585;3838;41
54481;49;2;
54480;28;5;
78451;401;61;
54487;35;1;
54486;148;12;
54485;126;10;
54484;89;;
78455;1589;1798;86
54489;70;1;
54488;40;1;5
91411;679;67;1
91414;170;14;
91412;292;18;
54490;529;73;3
54494;45;2;
54493;881;314;
54492;59;6;
54491;136;16;
78440;1284;3551;55
54498;1806;418;1
78443;340;55;1
54497;26;5;
78442;908;676;9
54496;166;15;1
54495;1540;376;2
78444;325;1;
54499;42;3;
91408;597;16;8
91405;1793;515;42
17476;144;3;
17477;85;;
17478;56;;
91441;199;28;
17479;158;3;1
17472;840;15;
17473;92;2;
17474;410;;2
17470;143;3;
78470;359;35;1
17471;150;2;1
78472;132;1;
78474;362;23;1
78475;167;1;
78478;81;7;2
91432;1070;1217;8
91433;1501;327;8
17483;765;45;3
17484;1369;89;35
17485;1230;70;5
91434;1890;1624;21
17486;1924;45;11
91435;237;2;39
17480;303;3;
17481;94;1;
17482;291;1;6
78460;467;40;
78465;1011;85;3
78464;349;40;
78466;2387;324;27
17454;204;;2
17455;342;1;3
91463;444;16;
17457;542;21;8
17450;155;;4
91469;542;37;3
17451;275;;
17452;4540;602;27
17453;638;7;1
91468;638;143;12
78490;1722;3383;47
91461;1503;218;23
78498;1078;5725;193
78497;449;11;2
78499;246;1;
17458;105;1;4
17459;337;1;
17465;308;1;2
17466;958;41;3
17467;128;;
17468;93;8;3
17461;4002;2283;82
91458;1247;593;13
17462;361;5;1
17463;531;3;1
17464;73;5;
91457;1433;264;5
78481;479;2513;29
17460;416;6;1
78484;270;6;
78486;2164;855;57
17469;276;6;3
54403;476;78;1
54402;163;27;
54401;54;5;
54400;422;105;1
54407;52;1;
54406;123;9;
54405;179;9;
54404;96;10;
54409;76;8;
54408;106;4;
54410;189;23;
54414;262;8;
54413;65;;
54412;21;;
54411;97;5;3
54418;96;5;
54417;97;5;2
54416;90;4;2
54415;1370;581;
54419;49;1;
54421;208;13;
54420;39;;
54425;918;325;13
54424;21;1;
54423;175;55;1
54422;34;1;
54429;119;13;
54428;350;100;
54427;81;8;3
54426;253;31;2
54432;713;280;4
54431;1071;1704;80
54430;1342;905;20
54436;62;2;2
54435;150;13;1
54434;141;4;
54433;88;4;1
54439;1590;734;4
54438;38;2;
54437;470;68;2
54443;51;2;1
78410;492;16;1
54442;40;8;
54441;95;5;1
54440;45;3;
54447;39;2;
54446;30;1;
78413;157;5;
54445;42;2;
78416;131;2;1
54444;90;10;
78415;240;12;1
78418;1206;1255;56
78417;163;5;
54449;390;36;1
54450;61;5;
54453;88;4;1
54452;34;5;
78401;1329;3124;34
54451;1236;676;7
54458;52;1;
78403;981;143;
54457;24;1;
78402;1208;306;4
54456;205;21;
54455;72;;
78404;132;3;
78407;287;;
78406;116;2;1
54459;999;54;
17432;181;5;2
17433;136;;
17434;2986;746;5
17435;101;;1
17430;220;10;
17431;352;1;1
78391;169;17;1
91363;2469;855;41
78397;2239;704;7
78396;1377;1147;18
78398;437;12;1
17436;445;7;4
17437;118;8;2
17438;158;1;1
17439;449;9;32
17443;771;23;3
17444;751;22;7
17445;210;1;1
17446;252;1;2
91359;1047;248;22
17440;199;32;
17441;527;33;1
17442;226;2;2
78380;1930;610;13
78382;1209;575;5
78381;401;31;3
78384;548;42;71
78383;1431;1935;84
78385;87;;
78389;694;50;2
17447;757;15;1
17448;582;37;3
17449;3098;972;75
17410;567;14;1
17411;1824;204;3
17412;287;3;
91386;1287;1160;41
17413;611;22;4
17418;308;;1
17414;2112;147;8
17415;3407;2672;30
17416;62;7;
17417;94;1;1
17421;3525;1063;27
91377;722;8798;169
17422;53;2;
91378;113;4;
17423;36;;
17424;184;1;5
91376;1699;592;21
17420;1045;55;1
91374;91;1;
17429;865;73;4
17425;1262;37;3
17426;138;;
17427;125;1;
17428;297;7;
91399;87;;1
17400;323;1;
17401;81;;
17402;85;1;
91390;1409;166;13
91393;241;12;
17407;1778;117;9
17408;370;2;4
17409;1529;67;47
17403;384;24;
17404;330;6;3
17405;137;8;1
17406;245;10;1
91521;1007;3837;19
91525;480;24;2
54582;89;1;1
54581;132;12;
54580;2823;2098;16
78551;2116;7353;184
78550;693;56;2
54586;301;26;
54585;212;29;
54584;383;69;1
54583;179;5;
78557;391;23;1
54589;53;2;
54588;165;5;1
78559;183;18;2
54587;91;4;1
78558;134;23;131
91519;176;;1
91514;2018;1820;30
91511;717;307;6
54593;183;11;
54592;110;6;
54591;146;6;
54590;270;11;1
54597;213;15;5
54596;357;36;1
54595;218;10;
54594;66;6;
78545;540;2938;39
54599;52;;
78548;219;16;
54598;128;9;
91507;132;8;
91508;129;;
91540;1615;650;307
91546;448;22;
91547;208;4;
91544;223;6;
78571;1814;289;3
78575;2586;795;37
78576;543;139;3
91538;238;64;
91533;665;178;2
91534;1184;359;10
78562;629;96;11
78561;162;20;1
78564;282;28;
78565;147;8;1
78567;420;34;4
78569;359;41;1
91526;39;;
91568;589;26;12
78591;874;140;2
78590;239;25;2
91560;155;23;1
78597;242;19;
91553;2291;847;5
91552;2448;1519;43
91556;177;3;
78586;2684;5778;179
78588;305;85;2
91549;2601;3303;126
91587;1821;1059;64
91589;3150;3211;188
91581;358;28;4
91573;2108;1566;3
91579;1046;246;68
91577;1910;527;22
91578;152;7;1
91570;1068;2673;51
54502;106;14;1
54501;47;;1
54500;88;8;
54505;295;14;2
54504;229;86;
54509;398;45;2
54508;95;3;1
54507;50;1;
54513;250;94;1
54512;73;2;
54511;53;;
54510;136;12;
54517;88;3;
54516;9;;1
54515;111;5;
54514;222;60;2
54519;264;9;1
54518;371;158;1
54520;161;7;
54524;41;2;
54523;79;10;
54522;59;4;1
54521;569;320;4
54528;1185;1846;110
54527;292;21;
54526;2396;1507;36
54525;246;37;
54529;21;1;
54531;33;4;
54530;45;;
54535;89;1;
54534;192;23;1
54533;961;167;4
54532;82;4;
54539;139;5;
54538;167;15;1
54537;269;19;
54536;1134;225;4
54542;949;175;
54541;72;;
54540;379;17;3
54546;381;79;
78513;699;287;2
54545;103;1;
54544;65;5;
54543;69;4;
78517;1675;3457;60
54549;1240;606;23
78516;418;15;1
54548;235;17;
54547;949;5922;233
78518;47;2;
54553;84;2;2
54552;49;;1
54551;37;1;
54550;137;13;
54557;839;55;6
78502;308;2303;62
54556;50;2;
78501;972;163;9
54555;37;1;
54554;31;1;
78506;368;12;
78505;167;3;1
54559;123;15;
54558;114;9;
54560;27;1;1
54564;64;2;
78531;1987;818;8
54563;450;275;53
78530;189;4;
54562;59;4;
54561;22;;
54568;125;3;
54567;175;8;
54566;45;7;2
78537;2075;616;4
54565;96;7;
78536;160;24;2
54569;60;19;
54571;257;4;1
54570;139;4;
54575;537;163;1
78520;486;22;4
54574;236;9;
54573;88;4;
78522;380;105;6
54572;289;10;
54579;152;16;
54578;1323;1747;88
54577;58;2;
54576;39;6;
78528;147;52;
91482;215;45;5
91477;1287;5158;415
91479;2269;1149;43
91473;82;2;4
91471;1210;1628;100
91494;1237;430;7
91495;129;;
2B077;577;122;4
39066;87;6;
40055;566;3;4
64022;72;1;
15098;98;1;1
39065;54;2;1
40054;148;8;
64021;271;16;1
15097;87;2;
2B075;55;1;3
39068;192;30;1
40053;220;4;
64024;3072;7402;85
15096;189;20;1
2B074;181;50;1
40052;108;4;
64023;401;7;1
2B073;201;16;
40059;347;30;
64026;167;18;1
91645;1263;1192;86
2B072;48;1;1
40058;144;4;
64025;57;;3
40057;122;22;
64028;75;;
40056;407;20;4
64027;72;1;
15091;67;5;
15090;279;35;1
64029;358;32;1
39060;37;2;1
15095;224;10;1
39062;53;2;
52040;44;;1
15094;495;158;
39061;58;6;
15093;83;3;2
78672;1668;810;12
15092;867;71;
39063;180;42;1
76010;147;;
27077;364;26;
52044;309;13;
76011;108;;
78674;2921;1451;25
27078;139;5;
52045;811;35;
76012;86;1;1
27075;223;;
52042;47;;
76013;444;6;2
27076;205;;1
52043;43;;
76014;557;47;5
76015;335;6;3
76016;73;;
78677;233;2;
27079;171;2;1
76017;248;;3
52047;81;1;
76018;563;130;5
76019;186;2;
27070;688;20;1
91639;372;22;2
27073;494;10;
40051;331;11;1
27074;144;1;
2B069;59;14;
40050;90;;
27071;129;;2
2B068;52;1;
27072;329;3;2
2B067;54;5;
2B088;144;68;2
39055;22;3;
40044;352;37;1
64033;66;1;
91630;625;36;11
2B087;896;927;5
39054;42;3;
40043;518;97;8
64032;95;2;
91631;797;157;1
2B086;278;68;3
39057;80;1;
40042;137;16;
64035;863;217;5
39056;469;408;79
40041;58;3;
64034;126;23;1
2B084;215;53;
39059;595;512;3
64037;483;23;2
91634;493;94;1
2B083;120;19;
39058;73;6;
40047;135;1;
64036;131;10;
91635;716;138;2
2B082;59;4;
40046;3388;1492;15
64039;107;7;3
2B081;53;5;
64038;1289;417;6
2B080;179;44;1
40049;168;4;2
39051;177;14;
52051;34;2;
39050;89;6;
39053;75;33;
39052;39;12;
52050;655;50;
03099;278;4;1
52055;57;1;
27089;443;4;3
52056;93;1;
76001;499;19;3
52053;32;;
76002;229;1;
03095;1587;1269;9
52059;67;1;
76004;219;1;1
03096;74;;1
76005;880;742;5
03097;210;2;2
52057;59;;
76006;66;1;
03098;2118;350;3
52058;767;249;3
76007;280;1;1
78668;261;12;9
03091;210;2;
76008;313;3;
03092;374;12;1
27081;87;;1
76009;141;;1
03093;516;5;
03094;1550;73;6
40040;202;1;
27085;611;3;2
27082;835;190;7
2B079;265;41;1
64031;87;4;
91629;315;;2
03090;170;5;2
27083;110;2;1
2B078;45;8;
15077;39;4;
2B055;95;13;1
40033;82;4;5
64044;38;;
88011;555;298;5
15076;174;8;1
2B054;232;13;1
39043;672;88;
40032;131;3;1
64043;117;1;
88010;102;3;1
15075;73;1;
2B053;29;2;
39046;58;20;
40031;542;22;
64046;145;38;
91661;1993;2205;39
15074;347;11;
2B052;50;6;
39045;42;1;
40030;32;2;
64045;33;1;
91662;314;4;5
2B051;103;11;
39048;117;6;7
40037;794;37;3
64048;51;3;
91667;2264;755;8
2B050;1139;4282;25
39047;210;170;1
40036;1324;644;8
64047;132;27;3
15079;242;5;2
40035;218;51;
91665;2312;604;23
15078;116;6;1
39049;193;6;
40034;255;9;
64049;113;7;
91666;778;319;20
40039;79;1;
40038;62;1;
15073;83;3;
39040;84;10;
52062;92;1;
15072;146;5;
52063;58;6;2
76030;210;1;
39042;201;9;
52060;1064;1188;7
15070;241;16;
39041;151;7;1
52061;172;7;
76032;90;1;1
27055;138;;
52066;37;3;
76033;175;4;4
27056;1238;1078;93
52067;54;1;
76034;995;283;17
27053;96;;2
52064;413;64;
76035;805;433;5
27054;267;2;
52065;39;1;
76036;313;;
27059;134;1;
76038;171;;
27057;123;1;1
76039;494;8;3
27058;801;12;5
52069;65;6;
88019;92;3;
88017;75;1;
2B049;1464;478;5
88016;140;5;
91659;1498;600;39
27051;1205;368;71
64040;795;684;
88015;143;5;
27052;236;2;
2B047;153;242;1
88014;106;12;3
2B046;222;31;6
64042;331;4;3
88013;47;1;
27050;356;3;
2B045;68;2;1
64041;325;18;2
88012;455;111;4
15088;358;4;2
40022;194;37;1
15087;176;8;
39032;159;20;1
40021;578;26;10
64054;345;24;1
15086;55;6;1
39035;155;34;1
40020;305;1;2
64057;788;114;8
15085;264;11;1
2B063;66;15;
39034;127;;2
64056;77;7;1
39037;85;2;
40026;156;2;
64059;420;25;3
40025;391;14;2
64058;290;14;
91657;1736;3140;145
39039;88;16;3
40024;120;;1
91654;306;5;1
15089;274;8;1
39038;134;2;
40023;189;4;
15080;152;5;
40029;129;11;1
52070;78;3;
40028;128;;
40027;77;2;1
15084;157;10;5
78681;299;5;
15083;968;71;7
52074;327;38;
15082;233;;
39031;80;6;1
76020;502;;1
78683;1046;131;6
15081;93;8;
39030;333;69;8
52072;182;2;
76021;194;;3
27066;156;4;
76022;136;1;
27067;603;46;6
76023;135;1;1
27064;350;1;3
52075;90;4;
76024;88;;
27065;1706;786;13
52076;191;28;
76025;169;23;3
78686;708;2185;123
76026;860;411;
78688;988;848;82
27068;110;;2
52079;311;56;1
76028;88;;5
27069;384;;
76029;101;;
88009;1451;376;4
88008;62;16;
91649;821;387;5
88007;45;1;
88006;128;23;
88005;207;14;3
91648;717;273;2
27062;662;5;2
2B059;134;28;
64051;184;29;1
88004;101;;
27063;98;;
2B058;414;90;2
64050;43;1;2
88003;40;4;
2B057;295;14;2
64053;85;3;
88002;29;1;
27061;169;;3
64052;55;5;
88001;36;1;
15055;217;8;
2B033;808;7484;22
39022;343;29;2
40011;159;9;
64066;157;30;
88033;205;32;1
91685;1208;650;10
15054;641;171;13
39021;318;20;2
64065;1631;686;5
88032;625;110;2
15053;229;29;6
39024;133;19;
64068;898;53;3
88031;53;1;1
15052;161;6;
2B030;216;25;1
64067;741;42;7
88030;73;1;
15059;103;5;
39026;79;17;1
40015;70;1;1
91689;1618;1738;23
15058;125;7;
39025;165;9;
40014;182;;1
64069;202;39;
15057;181;10;1
39028;206;30;3
40013;62;1;
91687;1579;4011;162
15056;379;1;
39027;104;3;
40012;121;2;
40019;651;208;3
40018;179;;
27039;230;3;
40017;185;;2
40016;114;;1
76050;466;9;
15051;188;2;
52084;27;;
76051;774;196;6
15050;258;28;1
52085;23;;1
76052;115;;
39020;68;6;4
52082;78;6;1
76053;67;1;3
52083;485;8;1
76054;244;3;
03066;387;4;
27033;126;;
52088;341;26;4
76055;157;;
03067;99;1;1
27034;260;1;
52089;49;1;
76056;266;1;3
03068;90;1;1
27031;482;4;2
76057;1254;957;18
03069;186;9;1
27032;599;3;2
52087;80;;
76058;116;;
03062;298;5;
27037;500;;2
76059;190;;
03063;470;20;1
27038;463;;2
03064;151;2;
27035;100;1;
03065;292;15;2
27036;255;6;1
2B029;153;57;1
39029;156;7;2
03060;411;9;1
64060;622;67;3
88039;144;5;
03061;189;2;
88038;21;;
64062;972;286;4
88037;517;89;3
2B025;68;33;10
64061;1218;360;6
88036;55;4;
64064;253;26;3
88035;77;8;1
2B023;196;15;
64063;370;173;12
15066;220;12;2
39011;235;3;2
64077;79;1;
88022;93;12;
15065;71;7;
2B043;886;542;4
39010;59;1;
88021;103;8;
15064;51;4;
2B042;3143;1859;31
39013;1295;727;4
64079;52;;
88020;75;14;
15063;300;13;
64078;119;1;
39015;57;5;
40004;875;264;3
15069;233;10;1
39014;103;8;
40003;110;16;
91679;363;162;2
39017;598;63;2
40002;723;79;2
15067;83;3;
39016;497;187;2
40001;2401;1183;16
40008;58;;2
52091;51;;
40007;87;1;
52092;66;5;1
40006;385;14;3
40005;112;7;1
52090;57;;
03059;212;;1
52095;129;6;
76040;107;;
15061;244;7;
76041;566;24;
91671;244;6;
15060;35;2;
52093;988;364;12
76042;55;;
52094;129;4;
76043;383;10;2
03055;532;17;2
27044;406;1;
52099;354;34;
03056;252;2;3
27045;314;2;2
76045;154;2;
03057;115;4;1
27042;39;;
52097;26;;
76046;296;;1
03058;143;1;
27043;406;2;
76047;79;;2
03051;195;1;
27048;136;;1
76048;131;4;1
03052;513;19;1
27049;2739;103;28
76049;145;;
03053;585;75;1
27046;89;;
03054;124;3;
27047;166;5;
39019;105;15;
39018;274;13;1
88029;870;516;9
2B039;189;10;
64071;112;;
88028;244;9;
03050;215;1;
64070;125;1;
88027;60;4;1
27040;225;1;1
2B037;1962;1607;14
64073;112;;2
88026;446;30;
2B036;57;35;
64072;328;;1
88025;32;2;
64075;83;11;
88024;37;4;
2B034;600;440;1
64074;32;;
88023;38;2;
15033;181;3;
64088;136;6;2
88055;61;5;
