Code_commune;surf_moins_30;surf_30_40;surf_40_60;surf_60_80;surf_80_100;surf_100_120;surf_plus_120;surf_hors_res_principale;surf_hors_log_ordinaire
44003;129;319;708;998;1285;716;825;485;
45334;2;5;16;38;56;53;87;74;
32020;1;1;3;4;25;22;62;24;
33351;9;13;30;69;195;157;230;116;
19063;7;6;28;95;358;328;377;95;
33352;40;132;279;442;537;287;305;369;
19066;3;12;56;98;254;187;173;231;
33350;3;21;50;103;125;84;160;106;
44009;46;88;286;407;712;775;1271;143;
19062;4;6;40;78;172;114;109;276;
19061;5;5;31;107;138;88;101;108;
32029;3;1;12;40;69;92;96;87;
32027;3;10;39;115;189;146;167;113;
33358;1;2;5;14;53;51;58;37;
33355;3;13;46;119;187;155;176;87;
07058;2;14;44;69;132;100;82;215;
32025;1;1;2;3;21;20;34;25;
33356;1;5;11;22;47;33;56;10;
07055;7;15;93;181;330;281;293;109;
07056;2;3;10;29;109;107;87;52;
33354;2;;1;6;16;16;42;21;
08385;2;4;13;50;134;92;133;40;
21383;8;11;40;120;237;143;116;64;
21382;1;;5;9;26;19;38;38;
45331;1;3;16;46;77;48;73;71;
07052;4;3;17;51;55;71;57;127;
07050;5;4;32;69;97;69;73;300;
07090;6;23;57;123;140;119;96;92;
19038;1;6;33;82;245;182;178;101;
21356;4;12;77;74;218;149;137;84;
19035;2;2;9;30;86;50;40;78;
21355;47;205;857;1107;934;483;321;246;
45322;1;1;2;2;26;13;22;18;
19034;1;2;14;18;27;31;20;86;
19037;5;16;37;124;161;120;106;270;
21353;3;3;21;52;161;128;120;22;
45324;15;28;90;170;276;171;247;138;
19036;5;19;37;131;199;116;96;517;
45323;1;3;12;21;22;23;26;52;
19031;336;735;1759;2442;2222;1058;872;1714;
19030;1;2;12;50;133;112;95;76;
33341;15;67;54;100;319;202;213;96;
19033;2;5;49;113;83;66;72;355;
45329;2;10;57;122;170;111;115;240;
32017;1;;;4;11;17;26;11;
33348;1;9;45;98;157;159;188;236;
33349;1;12;40;111;188;186;319;76;
33347;3;1;4;16;26;31;38;33;
32013;250;385;833;1031;1012;560;516;776;
33344;4;19;9;21;51;55;97;67;
07088;4;2;9;13;17;13;2;99;
33342;2;4;15;52;90;68;142;123;
32012;2;7;12;56;131;130;169;88;
33343;2;4;15;29;103;83;137;44;
07087;1;4;18;34;54;43;45;57;
07080;3;3;17;28;24;21;38;236;
07081;6;4;4;11;8;4;8;87;
45315;21;51;279;608;655;297;302;670;
19049;3;1;9;31;71;85;112;116;
45317;3;5;17;71;157;120;191;86;
45316;4;2;13;24;109;83;108;88;
45310;4;25;77;160;186;134;111;67;
19048;1;2;7;18;47;44;39;43;
19047;2;2;18;16;36;43;47;67;
45312;3;2;13;53;66;41;38;39;
19042;1;1;10;48;68;73;57;90;
33330;3;9;60;67;263;329;457;73;
19044;1;1;11;14;31;25;30;57;
19040;1;1;10;11;23;17;16;85;
33337;7;32;69;166;237;180;245;161;
32007;1;1;3;7;19;31;27;10;
32005;1;;5;7;40;38;47;28;
33336;2;3;20;80;123;109;142;146;
07079;4;14;53;113;157;111;98;428;
33333;17;28;73;175;401;334;291;1106;
33334;7;44;55;141;319;241;269;110;
07077;1;8;9;23;25;21;19;94;
33331;3;2;9;21;48;36;79;17;
07078;2;35;89;213;510;326;219;80;
32001;3;10;16;61;111;75;106;117;
33332;1;11;13;45;117;100;87;54;
07075;1;2;8;17;22;10;14;178;
07076;12;33;157;206;381;263;191;234;
21361;1;8;9;33;43;45;71;38;
07073;1;7;33;55;77;47;31;129;
07074;1;1;4;13;16;19;14;47;
07071;5;19;61;78;90;79;41;310;
07072;7;12;45;100;186;189;200;137;
33339;6;8;33;63;184;143;161;69;
07070;4;14;38;114;346;289;173;66;
21337;2;11;57;102;189;120;93;103;
19016;1;;10;27;48;26;30;82;
21336;1;10;42;65;85;44;70;198;
45303;3;3;17;35;66;56;67;117;
19019;13;32;94;127;154;88;123;456;
45306;1;1;18;62;96;72;96;108;
45305;2;3;8;4;18;12;25;22;
45300;8;29;60;160;360;449;618;106;
19015;7;16;34;46;107;57;62;200;
45302;26;96;307;664;767;427;296;220;
19014;2;;8;14;39;20;28;146;
45301;2;1;8;24;43;35;47;35;
19011;12;17;73;129;174;93;77;297;
19010;20;57;165;341;409;245;250;705;
45308;3;5;46;163;320;347;334;72;
45307;4;3;25;63;133;122;127;139;
45309;3;1;26;64;71;57;75;83;
07028;6;3;9;52;68;55;57;176;
07029;3;8;22;19;27;25;22;142;
33327;17;30;91;224;343;268;196;179;
33324;6;145;175;430;612;385;364;352;
07027;7;11;68;128;276;143;118;91;
33325;2;4;19;63;84;98;153;87;
33322;4;15;81;294;665;662;854;110;
07022;7;9;32;60;123;118;94;116;
08353;2;;2;12;95;88;86;57;
33320;2;5;7;24;103;73;68;72;
07023;3;2;22;37;61;33;27;261;
08354;1;6;40;94;110;67;64;90;
08351;1;;;2;9;7;12;6;
33328;7;7;18;70;70;40;85;63;
33329;2;1;5;7;27;27;43;21;
19028;16;77;214;380;354;172;158;766;
21347;1;1;1;8;31;23;69;80;
21346;5;3;10;17;28;31;38;58;
21345;1;1;7;42;24;14;9;36;
19024;4;3;18;46;95;41;39;92;
21344;1;2;8;16;24;17;28;115;
19023;3;15;51;89;163;109;123;359;
21343;1;1;;4;12;9;12;68;
19026;5;1;6;18;30;26;27;53;
19025;1;3;11;23;46;33;47;68;
21341;2;;3;5;7;17;13;16;
19020;1;;1;15;13;14;9;43;
19022;1;3;4;20;40;25;31;77;
19021;1;;2;4;10;9;21;22;
07019;213;186;428;670;521;256;247;531;
21349;1;3;21;44;72;50;48;118;
33315;4;10;26;83;231;153;156;65;
33316;3;18;34;56;99;77;128;148;
33314;52;146;248;571;630;323;300;433;
33311;5;6;49;78;124;131;130;79;
07014;3;4;13;28;38;39;43;135;
33312;96;151;515;646;1131;754;569;186;
07011;3;11;46;100;114;69;79;316;
08342;1;1;1;12;27;33;29;18;
07010;170;204;473;963;782;347;276;760;
08341;10;3;9;50;96;84;101;39;
33319;1;5;15;49;66;34;60;75;
33317;3;6;22;55;127;120;144;49;
33318;2305;652;1803;2105;2007;1211;1319;676;
21315;1;3;6;30;71;89;241;27;
21310;1;1;2;8;9;16;15;35;
21317;26;77;218;340;547;303;297;170;
21316;1;2;7;27;31;45;34;74;
33305;1;3;6;23;69;56;51;46;
07048;1;5;21;51;33;39;23;151;
33302;5;2;11;21;38;35;50;65;
33303;5;4;18;36;102;68;133;37;
33300;18;37;27;56;106;125;125;259;
08375;1;1;2;6;17;26;14;13;
07045;6;9;36;60;70;40;38;407;
07042;30;88;363;914;770;476;397;712;
08374;1;1;1;2;10;15;19;5;
07041;9;28;77;142;360;204;160;141;
33308;1;3;3;8;16;43;42;18;
08370;1;6;12;35;81;45;51;16;
33309;1;3;10;24;61;54;59;53;
33306;1;2;4;15;42;52;80;16;
21326;1;;1;3;10;3;17;17;
19005;13;70;161;256;457;396;411;459;
19008;1;2;10;17;35;22;26;172;
19004;2;2;16;52;106;70;82;113;
21327;1;3;9;16;33;21;41;66;
07039;1;3;17;22;31;22;27;68;
07037;3;7;13;15;16;8;10;178;
08368;1;5;3;7;25;28;27;17;
07038;1;1;6;2;8;5;5;64;
08369;2;2;3;9;14;15;14;20;
07035;1;6;19;65;78;59;59;158;
08366;1;8;11;46;94;55;90;120;
08367;12;21;89;163;296;188;256;180;
08364;1;;;10;13;14;15;7;
07034;3;4;8;11;30;30;31;44;
08365;2;22;55;77;145;122;147;60;
07031;5;14;33;89;95;54;81;384;
08362;86;231;647;909;1079;434;336;553;
08363;28;66;343;830;759;360;236;671;
07030;1;3;12;18;25;20;21;102;
08361;4;7;35;83;221;158;182;91;
19009;1;;1;2;14;12;22;11;
69279;25;45;130;237;691;648;542;99;
70267;4;2;1;23;47;52;77;30;
95566;19;41;90;196;322;189;114;53;
70268;2;2;1;7;12;12;49;13;
57296;4;3;17;38;103;141;173;48;
70262;1;2;3;4;20;16;22;12;
95563;89;172;445;499;517;383;420;155;
57299;1;1;12;27;76;115;162;37;
71591;2;2;9;38;85;39;46;28;
57294;1;;;12;19;16;32;24;
70261;8;2;24;57;144;181;164;59;
70260;6;4;10;25;76;70;100;25;
69270;4;14;117;234;356;355;552;106;
69273;14;58;217;351;543;301;145;61;
69272;3;31;116;191;475;412;417;83;
69271;12;85;445;735;991;945;964;145;
69278;12;53;278;432;489;398;555;138;
69277;21;117;235;305;425;410;462;123;
69276;122;155;607;1143;1101;596;375;305;
69275;94;331;1108;1617;1021;363;249;251;
95555;448;180;596;1135;582;238;206;249;
70277;1;;3;23;52;50;45;19;
70279;107;143;391;747;565;345;259;666;
70276;1;;4;9;22;20;24;19;
95554;4;7;19;46;91;82;119;46;
70272;1;1;3;1;25;16;39;28;
45290;4;8;34;82;177;173;204;85;
69281;4;2;35;70;149;151;226;34;
69280;2;5;25;59;158;159;136;54;
45296;1;1;5;25;74;66;104;34;
69285;11;12;76;208;429;405;356;78;
69284;4;25;86;107;213;263;518;52;
45298;63;108;217;402;600;524;633;226;
69283;24;109;290;479;630;339;192;63;
45297;5;1;39;105;202;84;52;75;
69282;70;298;922;1464;1400;603;443;474;
45292;1;6;39;72;106;80;83;196;
69289;7;29;125;249;551;410;462;111;
45291;1;1;11;77;175;120;151;55;
69288;44;64;149;326;607;458;567;145;
69287;15;38;155;436;742;545;670;135;
45293;2;4;25;76;139;95;145;96;
69286;142;243;778;1468;1113;521;403;301;
45288;1;3;4;33;56;40;39;70;
70285;25;63;274;529;563;303;284;170;
95584;4;5;16;34;29;77;93;20;
95585;233;327;1750;3025;1270;562;252;580;
95580;3;15;32;41;81;166;549;62;
70280;6;9;15;61;138;93;123;46;
95582;138;309;782;1465;814;318;312;278;
70282;4;11;24;69;139;83;118;109;
69292;92;102;532;848;584;279;175;257;
69291;35;86;285;482;678;429;314;230;
69290;313;364;1314;2703;1912;538;392;741;
45285;28;76;426;803;741;278;206;285;
69296;6;17;88;148;255;290;314;80;
45284;197;164;701;912;793;415;388;288;
69295;2;17;52;98;158;185;183;37;
69294;8;20;143;245;286;244;179;100;
45286;495;187;635;706;757;502;855;364;
69293;1;12;34;111;172;169;361;36;
45281;1;7;38;65;118;72;117;184;
45280;1;4;40;76;138;92;125;112;
69299;17;25;61;99;311;260;248;62;
45283;3;1;2;10;19;17;25;19;
69298;2;8;82;122;295;278;329;48;
45282;8;16;79;187;281;249;468;149;
69297;22;14;158;282;694;469;520;141;
45278;2;8;48;112;161;86;86;173;
70299;19;2;10;16;38;36;39;35;
45279;2;9;46;173;238;166;171;147;
33296;3;8;19;39;111;128;133;81;
70296;1;;6;16;34;26;33;24;
33297;1;10;27;62;226;181;215;122;
95574;57;94;273;408;545;478;833;205;
33292;1;;1;4;12;13;22;14;
70292;12;6;82;120;229;145;152;342;
33293;12;39;168;150;311;331;376;81;
33290;4;6;27;68;152;129;248;184;
70294;1;2;1;10;50;35;51;19;
95572;450;358;943;1154;724;288;115;184;
70290;1;1;1;10;35;18;29;28;
33298;3;3;11;47;114;90;152;57;
45274;7;33;149;356;896;635;1067;141;
45273;7;49;155;263;361;190;255;172;
45270;8;24;57;159;263;130;225;181;
45272;16;25;94;128;330;320;495;144;
45271;3;3;15;67;146;101;121;117;
21298;1;2;4;6;11;11;15;19;
45269;5;6;73;151;515;338;357;101;
21297;2;4;11;25;67;53;119;26;
33284;39;85;204;471;1115;911;1007;285;
33281;1133;1331;3239;3879;2409;1146;1099;1730;
33289;12;34;49;110;186;130;161;209;
45263;4;5;8;12;25;32;38;10;
21295;30;41;202;412;348;201;171;128;
21294;1;2;3;10;56;37;51;10;
21293;1;;4;6;17;16;11;22;
21292;35;65;304;629;715;332;271;171;
21291;5;6;13;15;41;33;46;41;
21290;3;8;19;31;80;79;121;51;
45261;4;5;17;36;131;166;168;46;
45260;1;1;6;16;27;28;29;13;
45255;2;;9;24;60;36;51;45;
45258;17;62;162;364;404;258;187;219;
33274;7;11;60;149;265;297;379;57;
33272;3;3;19;28;144;140;132;25;
33273;8;95;242;341;637;656;737;148;
95598;99;263;655;790;526;253;384;212;
95592;7;16;39;62;98;113;191;62;
95594;9;27;52;45;85;96;124;31;
33279;1;1;6;33;65;85;105;23;
33277;1;;5;11;22;26;37;45;
45252;127;343;789;1264;825;376;306;583;
45254;3;22;78;230;317;211;220;197;
45253;4;6;47;104;254;180;153;88;
45250;1;2;1;14;18;15;46;28;
45248;8;28;93;233;245;140;149;120;
21279;1;;2;6;4;5;1;17;
21278;89;136;521;829;964;598;1068;377;
45245;4;14;82;140;139;84;82;238;
21277;3;8;42;66;74;69;101;80;
45244;19;15;68;187;292;294;298;317;
45247;9;6;74;288;605;274;262;166;
21275;2;;;11;18;14;17;13;
33263;1;3;3;15;31;32;34;2;
33264;4;5;11;51;118;79;153;45;
33261;8;12;47;93;136;122;151;123;
33262;16;26;138;312;602;385;324;129;
33260;2;5;14;35;86;97;121;80;
33268;8;53;64;196;353;278;257;211;
33266;1;4;3;32;80;85;110;35;
45241;1;1;3;22;47;56;70;17;
21273;5;9;31;65;142;114;187;57;
45240;2;5;44;131;150;101;118;113;
45243;1;;2;28;48;25;25;21;
45238;1;2;18;81;95;60;76;127;
45237;1;1;6;9;13;10;16;25;
45239;3;1;5;21;48;47;55;64;
45234;3475;2370;5471;5384;3162;1527;1564;3587;
45235;6;13;101;157;445;404;396;88;
33252;1;1;3;23;81;105;95;14;
33253;2;11;23;38;139;143;107;72;
33250;1;1;1;5;33;32;58;20;
33251;1;2;6;18;70;75;93;36;
33259;2;10;21;82;181;118;166;49;
33256;7;35;109;229;654;523;400;140;
21285;1;1;9;34;49;51;49;24;
45232;1195;288;607;568;576;430;667;297;
45231;1;1;3;6;17;10;15;13;
71516;3;3;9;38;88;67;64;72;
71512;14;90;130;225;424;237;252;230;
57210;1;4;17;43;70;72;84;106;
57211;4;2;18;23;163;130;132;17;
57218;1;1;9;33;104;155;177;27;
57219;1;1;12;19;53;74;73;18;
57215;1;;2;8;25;43;61;12;
71508;1;3;8;17;71;48;43;46;
71506;4;4;24;83;159;131;118;133;
69205;18;63;202;253;436;429;549;121;
71526;4;6;14;25;35;31;59;57;
69204;89;188;422;871;932;480;580;218;
69203;1;12;37;68;138;102;87;54;
69202;84;173;597;1094;856;497;654;306;
69209;1;2;20;30;84;56;63;154;
71522;5;12;31;74;233;154;211;114;
69208;1;6;36;65;173;219;350;72;
71523;8;19;24;88;176;88;88;102;
69207;11;24;180;271;287;197;272;66;
71520;8;5;26;105;148;72;58;63;
69206;11;49;156;306;421;368;526;240;
57221;84;117;371;581;570;259;176;139;
57222;2;4;14;35;113;164;247;41;
57227;196;124;454;1024;931;549;453;681;
57224;7;29;217;459;428;294;245;193;
57226;8;32;113;273;432;242;221;191;
69201;7;51;112;191;155;76;70;106;
69200;2;14;38;92;160;163;149;94;
71518;1;3;2;12;23;30;47;45;
95504;18;60;99;272;379;297;381;146;
71538;1;1;5;22;60;45;58;57;
69214;2;3;30;59;141;136;109;61;
70207;5;42;133;309;421;286;287;147;
71535;1;1;11;20;91;47;48;33;
95500;837;465;889;1444;1039;411;370;458;
69219;4;13;75;106;137;219;321;76;
69218;2;4;29;53;106;98;133;71;
70202;2;3;8;30;39;27;33;94;
57232;3;3;9;46;82;68;102;31;
57234;1;1;13;30;50;82;87;18;
57236;1;;;4;4;9;15;1;
71528;7;9;41;135;332;208;186;103;
69227;11;77;155;267;359;381;342;214;
70216;1;;1;11;29;59;89;30;
69225;1;2;12;40;50;63;58;20;
70218;1;;1;2;16;13;22;8;
71546;5;12;21;26;45;28;49;82;
71547;1;;8;17;31;19;43;80;
71545;22;21;47;78;122;75;93;182;
69229;2;6;20;48;86;90;76;151;
71542;3;21;53;147;232;126;132;251;
69228;6;12;121;202;433;400;443;185;
71543;52;163;409;759;702;344;327;692;
71540;1;6;33;207;443;246;148;121;
57242;3;3;62;222;404;244;243;102;
70210;3;3;5;10;16;16;27;27;
57244;1;4;5;12;38;66;83;46;
57240;28;112;258;535;707;331;332;371;
57245;2;;6;12;29;58;111;17;
70208;1;2;6;17;25;35;47;12;
69220;6;11;71;166;193;174;157;110;
69238;20;58;240;393;487;258;202;286;
71559;1;1;10;30;98;59;71;70;
95527;299;89;229;282;276;90;43;149;
69235;4;26;109;203;213;137;163;71;
70228;7;10;37;60;111;91;115;132;
71558;1;8;27;70;157;119;116;141;
95529;4;15;18;42;74;79;109;30;
71555;1;5;40;78;242;182;203;79;
70222;1;;1;;6;11;17;13;
71556;1;6;15;36;65;63;43;34;
95523;12;18;29;27;29;34;49;70;
71553;1;;3;14;31;35;37;45;
69239;2;8;43;54;105;103;153;93;
70224;1;3;16;47;83;62;77;17;
57253;3;7;6;20;46;62;75;25;
57254;2;7;21;59;101;87;105;82;
70220;4;1;7;29;38;43;56;83;
71550;2;7;10;34;90;79;143;98;
57250;7;12;38;111;164;205;172;131;
57256;1;3;15;40;74;84;116;16;
69234;4;19;41;79;148;166;169;110;
69233;3;13;46;52;76;111;189;33;
69231;21;23;105;195;230;205;276;108;
69249;11;28;118;205;322;274;291;133;
69248;11;48;244;525;699;466;520;940;
71566;13;25;59;107;131;67;86;191;
71567;1;4;8;15;30;31;36;35;
71564;1;4;19;63;98;85;67;129;
71565;2;2;5;21;97;62;55;44;
95510;1;7;24;34;42;41;46;17;
57260;15;17;128;217;323;340;535;180;
57261;3;1;16;35;111;153;208;39;
57262;1;3;6;22;58;70;106;38;
57269;18;41;392;878;1040;436;262;199;
69241;3;13;83;143;209;230;288;83;
69244;137;308;867;1251;759;326;480;367;
95509;35;54;114;212;474;290;158;56;
69243;41;166;324;628;378;220;171;283;
69259;800;823;2760;3664;1852;441;195;918;
70248;3;6;24;46;126;138;225;45;
69257;2;6;16;40;103;105;153;75;
70245;3;35;106;310;474;392;374;513;
70244;1;;2;4;12;10;22;16;
71578;1;1;7;15;49;26;39;27;
71576;1;2;7;15;36;27;41;51;
71573;1;2;4;10;20;21;34;24;
57275;1;2;6;26;69;101;172;70;
70240;2;7;31;93;182;129;150;91;
95541;12;22;30;62;64;76;56;86;
70243;2;2;7;17;39;37;32;19;
71571;1;1;8;16;38;67;59;76;
71572;2;;;10;20;33;31;15;
57270;2;1;3;18;79;74;76;38;
71570;2;3;13;26;73;47;68;29;
69252;2;2;10;33;80;76;69;20;
69250;20;75;169;221;231;301;690;193;
69256;432;551;1633;2418;1597;381;150;621;
69255;22;68;193;414;435;511;624;240;
69254;3;7;30;56;107;87;82;86;
69253;2;1;8;8;57;75;90;32;
69269;7;18;44;67;87;82;109;89;
95539;85;174;461;564;434;267;178;94;
57280;1;2;3;9;30;43;66;21;
69268;9;40;121;191;223;233;521;76;
70256;1;4;18;54;76;78;100;175;
71588;3;4;10;46;166;120;124;21;
70255;1;8;19;33;62;50;61;61;
70258;7;4;36;114;332;248;176;77;
95535;3;14;28;52;95;94;148;53;
71584;1;10;22;60;133;156;135;82;
71585;1;8;15;59;158;134;188;17;
57287;1;2;18;136;227;238;306;50;
71582;2;2;28;37;70;62;102;182;
57288;2;11;44;127;307;316;398;98;
70253;1;4;1;7;22;31;50;25;
71583;1;1;11;19;95;82;91;37;
71580;1;3;8;25;75;45;34;41;
57282;1;11;30;46;28;22;46;30;
57283;75;159;752;1218;991;635;529;383;
57289;11;35;67;140;269;299;397;86;
69260;19;53;177;476;388;262;470;124;
69267;2;10;56;103;205;222;271;166;
69266;7311;3314;6899;7222;3635;1038;559;3996;
69265;1;2;10;25;63;83;140;57;
69264;184;517;1733;2212;1282;493;395;892;
21413;1;1;5;19;50;39;59;38;
21412;4;14;53;121;171;92;202;179;
21410;1;;;5;3;2;6;13;
21419;4;3;9;25;29;15;32;85;
07109;2;5;13;19;47;32;37;155;
21417;1;;3;7;13;12;23;44;
07107;5;15;52;93;160;103;144;417;
21416;5;27;61;144;261;154;183;74;
07105;1;2;9;7;14;4;9;113;
08436;2;1;11;11;28;34;58;21;
08437;1;2;7;5;18;10;35;64;
07103;2;6;18;32;31;31;31;240;
07104;1;4;6;13;14;6;7;96;
33402;26;154;220;367;226;118;134;589;
07101;3;16;30;64;128;78;100;921;
07102;110;58;369;669;498;267;203;149;
07100;5;10;28;60;62;47;33;222;
08431;1;;3;4;5;13;20;6;
33408;1;;8;8;24;32;80;9;
19105;1;3;16;45;61;52;49;58;
21425;47;137;460;744;581;267;199;625;
19104;1;;5;10;15;8;15;55;
19107;7;22;76;131;215;136;143;99;
21423;2;2;8;35;88;70;84;23;
21422;2;1;1;9;20;15;8;21;
19101;7;26;52;169;270;140;85;163;
19100;6;8;29;70;155;126;106;235;
21420;1;1;6;19;20;20;15;68;
21428;1;;1;9;17;22;22;38;
21427;1;1;9;8;21;14;25;36;
08426;1;;1;3;6;16;16;6;
08424;2;1;;7;10;11;22;17;
08420;12;13;34;117;158;75;116;131;
19109;1;1;7;12;36;21;17;68;
19108;1;1;3;3;9;9;7;44;
07129;7;38;193;287;312;187;147;402;
07127;4;13;65;152;134;86;66;143;
08458;1;1;6;8;26;17;20;21;
07128;1;13;18;23;42;42;29;313;
07126;7;8;33;76;140;131;130;345;
08457;1;4;24;39;177;96;142;39;
07121;1;2;8;22;32;15;18;213;
07122;3;10;31;109;181;166;151;131;
21403;1;1;1;10;16;6;8;60;
21408;2;15;46;75;96;118;282;46;
07118;5;3;8;18;21;9;13;148;
07119;1;3;7;15;31;18;30;190;
07116;19;46;120;199;187;88;67;216;
07117;5;27;74;170;267;215;232;394;
08448;1;6;20;54;141;131;133;186;
07115;3;7;25;36;92;64;103;445;
07112;1;3;6;27;40;29;14;146;
07113;2;1;9;20;12;36;44;148;
07110;17;30;110;209;216;141;132;405;
07111;2;3;5;27;19;13;18;76;
57407;1;1;11;32;59;60;82;50;
57408;2;4;19;22;80;81;176;22;
57414;6;13;29;49;99;121;139;83;
57415;4;7;34;75;118;165;331;35;
57416;1;1;10;14;48;63;106;19;
57411;2;;2;7;38;36;56;13;
57412;91;101;416;570;385;212;344;247;
57413;12;14;101;239;418;436;431;154;
57419;1;1;7;23;56;125;162;34;
57427;3;2;30;32;57;75;73;64;
57422;1;2;6;24;76;102;141;15;
70403;1;1;;5;21;36;29;11;
70402;2;;8;14;45;35;53;29;
70400;1;;1;4;14;13;23;41;
56100;7;13;103;190;215;155;173;406;
08418;1;;8;15;25;15;36;30;
08419;6;15;59;98;157;128;135;145;
08417;1;;;7;12;28;54;28;
56105;8;11;38;116;162;127;94;264;
08415;1;1;2;20;47;30;50;43;
56106;3;13;49;62;86;99;155;617;
56107;100;179;498;631;756;905;1279;1250;
56108;4;7;22;62;113;120;74;76;
08410;2;1;3;4;13;24;40;25;
56101;23;74;271;431;894;827;701;336;
08411;1;1;3;8;13;9;12;30;
56102;13;15;81;149;288;240;191;251;
57433;38;79;359;490;526;258;177;123;
56103;3;5;11;22;34;32;35;54;
57434;2;13;8;11;53;44;75;41;
56104;2;3;17;48;112;85;67;65;
56109;5;6;28;54;122;128;135;78;
70414;4;28;64;95;106;73;77;149;
70413;7;1;41;113;227;191;222;156;
70416;1;1;5;9;15;33;27;25;
70415;2;33;12;39;76;72;54;47;
57440;1;;2;17;8;11;26;5;
08409;53;214;676;959;808;329;202;609;
56110;5;9;48;66;104;99;81;239;
57441;16;23;167;212;272;301;324;97;
56111;5;6;54;108;157;133;143;283;
08408;3;2;12;15;52;57;61;23;
08405;1;2;5;15;19;24;38;27;
08403;4;13;99;180;360;104;100;66;
56116;11;21;69;108;180;183;236;1275;
57447;12;71;321;545;990;1092;1369;117;
56117;84;191;349;428;437;352;310;360;
56118;14;47;208;343;554;430;302;396;
08402;1;1;13;33;65;69;116;47;
56119;9;20;79;158;382;360;381;366;
56112;3;9;40;69;100;61;69;156;
57443;13;17;173;456;960;499;469;134;
56113;2;5;22;56;135;91;90;133;
56114;18;27;68;88;115;105;67;1051;
70408;5;12;31;115;144;84;129;141;
44137;3;9;63;160;409;356;288;106;
44139;2;6;35;81;146;126;136;92;
19178;3;6;14;37;113;140;103;65;
44134;1;3;14;55;108;108;95;19;
44133;4;31;114;207;302;261;269;110;
21496;14;25;65;146;192;74;94;168;
44136;6;15;58;135;167;119;155;1628;
19179;1;2;7;6;25;25;29;58;
21495;1;;;6;9;14;23;7;
44135;50;108;373;435;416;326;485;4310;
32152;1;2;3;11;39;35;60;31;
33483;20;19;140;258;469;396;667;158;
33484;7;11;63;159;212;145;211;169;
19176;6;4;20;68;163;108;113;171;
19175;1;2;3;10;11;9;11;57;
33482;1;;1;9;29;25;45;13;
19170;2;;2;14;32;21;20;66;
33480;1;12;34;105;167;113;178;97;
19172;1;3;8;10;15;11;9;68;
19171;1;3;6;18;20;17;16;25;
32159;3;3;6;27;55;51;97;52;
07189;3;8;16;33;38;34;33;186;
33487;11;13;21;61;130;84;71;31;
32157;2;1;5;3;12;24;17;9;
07187;1;;5;26;10;8;16;61;
32154;1;1;2;3;5;11;27;16;
33485;6;13;36;102;198;164;250;155;
07188;4;2;35;69;226;172;129;117;
32155;6;10;33;49;145;160;124;111;
07185;2;5;14;45;91;78;66;84;
21494;1;;3;4;7;10;12;17;
44130;7;31;163;313;784;583;563;136;
07186;133;227;780;1308;974;502;402;975;
07183;1;9;26;53;61;45;34;105;
44132;86;173;400;435;371;323;472;3117;
07184;2;2;17;33;54;54;59;134;
21491;1;1;;3;11;5;10;9;
44131;98;107;366;508;749;564;686;2389;
07181;7;47;169;325;385;197;120;150;
44127;1;8;82;170;294;284;189;78;
44126;36;60;194;447;557;376;353;2347;
44129;36;98;381;635;871;711;587;272;
44128;16;37;170;366;569;459;552;320;
44123;3;2;40;82;103;100;97;82;
19188;1;1;7;30;41;34;56;50;
44122;8;20;65;152;397;345;336;76;
44125;16;34;88;163;276;245;288;2802;
44124;1;9;17;55;75;61;84;72;
32142;1;;2;3;16;14;24;10;
33473;28;44;77;183;341;290;308;183;
33471;3;2;18;45;160;155;176;78;
19181;2;3;25;50;58;49;29;164;
19180;1;6;16;54;96;72;75;145;
32149;2;12;30;74;132;127;176;153;
19190;1;1;6;17;29;15;18;58;
32147;10;18;109;249;373;279;295;332;
33478;10;88;154;367;518;181;206;239;
33479;1;;3;6;19;23;46;6;
07178;5;8;24;56;76;52;36;192;
33476;2;5;18;45;96;77;75;102;
33477;2;17;29;83;126;78;72;57;
32143;2;;3;14;19;34;63;43;
33474;3;7;26;50;238;291;407;69;
07177;1;6;13;28;78;104;93;65;
33475;2;1;4;15;56;40;49;29;
07174;1;4;20;38;83;50;27;45;
44121;1;1;6;41;52;33;48;52;
44120;34;65;260;443;662;402;327;227;
07170;2;6;8;29;21;27;21;125;
07171;8;3;17;34;71;51;64;232;
44116;21;93;218;355;371;190;191;239;
21479;3;1;2;6;15;10;6;29;
44115;10;30;97;203;397;344;407;153;
21478;1;;1;6;27;26;57;15;
44118;2;7;26;80;164;107;143;51;
44117;11;20;83;188;360;315;299;129;
19156;1;2;1;4;18;15;23;24;
19155;3;1;4;23;46;19;22;59;
19158;1;;7;19;21;19;19;27;
21474;5;2;15;37;57;24;47;74;
44114;227;184;632;1093;903;627;948;311;
19157;2;3;11;26;21;19;24;124;
21473;15;2;19;50;122;85;92;24;
44113;33;72;183;310;457;355;388;219;
19152;1;2;14;47;56;37;55;95;
32130;3;2;5;12;21;22;38;18;
33462;1;1;5;22;49;68;78;13;
19154;1;2;11;27;41;43;35;77;
19153;42;108;192;368;563;281;245;343;
44119;2;8;48;115;206;197;201;77;
19150;1;3;6;23;55;45;38;65;
32136;2;;2;6;14;16;36;21;
33468;2;3;9;27;56;28;61;55;
33465;2;6;22;72;146;114;154;35;
32135;1;;3;7;17;11;20;12;
33466;9;195;119;143;295;213;177;105;
32132;49;96;278;575;899;507;588;658;
